Planet,Era,Owner,ObjectType,Amount,ReuseEra
Talcene,3,,,,1
Talcene,4,Empire,Generate_Force,1,
Talcene,5,,,,4
Talcene,6,,,,4
Talfaglio,1,Empire,Generate_Force,1,
Talfaglio,2,Sector_Forces,Generate_Force,1,
Talfaglio,3,,,,1
Talfaglio,4,,,,1
Talfaglio,5,,,,1
Talfaglio,6,,,,1
Talhovi,1,Empire,Generate_Force,1,
Talhovi,2,,,,1
Talhovi,3,,,,1
Talhovi,4,,,,1
Talhovi,5,,,,1
Talhovi,6,,,,1
Taloraan,1,Independent_Forces,Generate_Force,1,
Taloraan,2,Rebel,Generate_Force,1,
Taloraan,3,Empire,Generate_Force,1,
Taloraan,4,,,,3
Taloraan,5,,,,3
Taloraan,6,,,,3
Talus_Tralus,1,Empire,Generate_Force,1,
Talus_Tralus,2,Sector_Forces,Generate_Force,1,
Talus_Tralus,3,,,,1
Talus_Tralus,4,,,,1
Talus_Tralus,5,,,,1
Talus_Tralus,6,,,,1
Tangrene,1,Sector_Forces,Generate_Force,1,
Tangrene,2,Rebel,Generate_Force,1,
Tangrene,3,,,,2
Tangrene,4,Empire,Generate_Force,1,
Tangrene,5,,,,4
Tangrene,6,,,,4
Tar_Morden,1,Techno_Union,Generate_Force,1,
Tar_Morden,2,,,,1
Tar_Morden,3,Empire,Generate_Force,1,
Tar_Morden,4,Rebel,Generate_Force,1,
Tar_Morden,5,,,,4
Tar_Morden,6,,,,3
Taris,1,Sector_Forces,Generate_Force,1,
Taris,2,,,,1
Taris,3,Independent_Forces,Generate_Force,1,
Taris,4,Empire,Generate_Force,1,
Taris,5,,,,4
Taris,6,,,,4
Tartaglia,1,Sector_Forces,Generate_Force,1,
Tartaglia,2,,,,1
Tartaglia,3,Empire,Generate_Force,1,
Tartaglia,4,,,,3
Tartaglia,5,,,,3
Tartaglia,6,,,,3
Taskeed,1,Rebel,Generate_Force,1,
Taskeed,2,,,,1
Taskeed,3,,,,1
Taskeed,4,,,,1
Taskeed,5,,,,1
Taskeed,6,Empire,Generate_Force,1,
Tatooine,1,Hutt_Cartels,Generate_Force,1,
Tatooine,2,Empire,Generate_Force,1,
Tatooine,3,,,,1
Tatooine,4,Independent_Forces,Generate_Force,1,
Tatooine,5,,,,2
Tatooine,6,,,,1
Tellanroaeg,1,Hutt_Cartels,Generate_Force,1,
Tellanroaeg,2,,,,1
Tellanroaeg,3,,,,1
Tellanroaeg,4,,,,1
Tellanroaeg,5,Rebel,Generate_Force,1,
Tellanroaeg,6,Empire,Generate_Force,1,
Telos,1,Rebel,Generate_Force,1,
Telos,2,,,,1
Telos,3,,,,1
Telos,4,,,,1
Telos,5,,,,1
Telos,6,,,,1
Telti,1,Techno_Union,Generate_Force,1,
Telti,2,,,,1
Telti,3,Independent_Forces,Generate_Force,1,
Telti,4,,,,3
Telti,5,,,,3
Telti,6,,,,3
Tenupe,1,Killiks,Generate_Force,1,
Tenupe,2,,,,1
Tenupe,3,,,,1
Tenupe,4,,,,1
Tenupe,5,,,,1
Tenupe,6,,,,1
Tepasi,1,Empire,Generate_Force,1,
Tepasi,2,,,,1
Tepasi,3,,,,1
Tepasi,4,,,,1
Tepasi,5,,,,1
Tepasi,6,,,,1
Teptixii,1,Independent_Forces,Generate_Force,1,
Teptixii,2,,,,1
Teptixii,3,,,,1
Teptixii,4,,,,1
Teptixii,5,,,,1
Teptixii,6,,,,1
Terephon,1,Hapes,Generate_Force,1,
Terephon,2,,,,1
Terephon,3,,,,1
Terephon,4,,,,1
Terephon,5,,,,1
Terephon,6,,,,1
Teth,1,Independent_Forces,Generate_Force,1,
Teth,2,Rebel,Generate_Force,1,
Teth,3,Hutt_Cartels,Generate_Force,1,
Teth,4,,,,1
Teth,5,Empire,Generate_Force,1,
Teth,6,,,,5
Thanos,1,Sector_Forces,Generate_Force,1,
Thanos,2,Rebel,Generate_Force,1,
Thanos,3,,,,2
Thanos,4,,,,2
Thanos,5,,,,2
Thanos,6,Empire,Generate_Force,1,
The_Prism,1,Empire,Generate_Force,1,
The_Prism,2,,,,1
The_Prism,3,,,,1
The_Prism,4,,,,1
The_Prism,5,,,,1
The_Prism,6,Sector_Forces,Generate_Force,1,
The_Redoubt,1,Chiss,Generate_Force,1,
The_Redoubt,2,,,,1
The_Redoubt,3,,,,1
The_Redoubt,4,,,,1
The_Redoubt,5,,,,1
The_Redoubt,6,,,,1
The_Wheel,1,Independent_Forces,Generate_Force,1,
The_Wheel,2,Rebel,Generate_Force,1,
The_Wheel,3,,,,2
The_Wheel,4,,,,2
The_Wheel,5,,,,2
The_Wheel,6,Empire,Generate_Force,1,
Thomork,1,Sector_Forces,Generate_Force,1,
Thomork,2,,,,1
Thomork,3,Empire,Generate_Force,1,
Thomork,4,,,,3
Thomork,5,,,,3
Thomork,6,,,,3
ThonBoka,1,Independent_Forces,Generate_Force,1,
ThonBoka,2,,,,1
ThonBoka,3,,,,1
ThonBoka,4,,,,1
ThonBoka,5,,,,1
ThonBoka,6,,,,1
Thule,1,Independent_Forces,Generate_Force,1,
Thule,2,Techno_Union,Generate_Force,1,
Thule,3,Rebel,Generate_Force,1,
Thule,4,,,,3
Thule,5,,,,3
Thule,6,Empire,Generate_Force,1,
Thustra,1,Sector_Forces,Generate_Force,1,
Thustra,2,Empire,Generate_Force,1,
Thustra,3,,,,2
Thustra,4,Rebel,Generate_Force,1,
Thustra,5,Independent_Forces,Generate_Force,1,
Thustra,6,,,,5
Thyferra,1,Sector_Forces,Generate_Force,1,
Thyferra,2,Rebel,Generate_Force,1,
Thyferra,3,,,,2
Thyferra,4,,,,2
Thyferra,5,,,,2
Thyferra,6,Empire,Generate_Force,1,
Thyrsus,1,Rebel,Generate_Force,1,
Thyrsus,2,,,,1
Thyrsus,3,,,,1
Thyrsus,4,,,,1
Thyrsus,5,Independent_Forces,Generate_Force,1,
Thyrsus,6,Empire,Generate_Force,1,
Tibrin,1,Sector_Forces,Generate_Force,1,
Tibrin,2,,,,1
Tibrin,3,Rebel,Generate_Force,1,
Tibrin,4,,,,3
Tibrin,5,,,,3
Tibrin,6,,,,3
Timora,1,Independent_Forces,Generate_Force,1,
Timora,2,,,,1
Timora,3,,,,1
Timora,4,,,,1
Timora,5,,,,1
Timora,6,,,,1
Tisshari,1,Sector_Forces,Generate_Force,1,
Tisshari,2,,,,1
Tisshari,3,,,,1
Tisshari,4,,,,1
Tisshari,5,,,,1
Tisshari,6,,,,1
Togoria,1,Sector_Forces,Generate_Force,1,
Togoria,2,Rebel,Generate_Force,1,
Togoria,3,,,,2
Togoria,4,,,,2
Togoria,5,,,,2
Togoria,6,,,,2
Tol_Amn,1,Hutt_Cartels,Generate_Force,1,
Tol_Amn,2,,,,1
Tol_Amn,3,,,,1
Tol_Amn,4,,,,1
Tol_Amn,5,,,,1
Tol_Amn,6,,,,1
Ton_Falk,1,Commerce_Guild,Generate_Force,1,
Ton_Falk,2,,,,1
Ton_Falk,3,Rebel,Generate_Force,1,
Ton_Falk,4,,,,3
Ton_Falk,5,,,,3
Ton_Falk,6,Empire,Generate_Force,1,
Toola,1,Commerce_Guild,Generate_Force,1,
Toola,2,,,,1
Toola,3,Rebel,Generate_Force,1,
Toola,4,,,,3
Toola,5,,,,3
Toola,6,Empire,Generate_Force,1,
Toprawa,1,Sector_Forces,Generate_Force,1,
Toprawa,2,Rebel,Generate_Force,1,
Toprawa,3,,,,2
Toprawa,4,,,,2
Toprawa,5,,,,2
Toprawa,6,Empire,Generate_Force,1,
Tosste,1,Rebel,Generate_Force,1,
Tosste,2,,,,1
Tosste,3,,,,1
Tosste,4,,,,1
Tosste,5,,,,1
Tosste,6,,,,1
Toydaria,1,Hutt_Cartels,Generate_Force,1,
Toydaria,2,,,,1
Toydaria,3,,,,1
Toydaria,4,,,,1
Toydaria,5,,,,1
Toydaria,6,,,,1
Trandosha,1,Trade_Federation,Generate_Force,1,
Trandosha,2,,,,1
Trandosha,3,Rebel,Generate_Force,1,
Trandosha,4,,,,3
Trandosha,5,Empire,Generate_Force,1,
Trandosha,6,,,,5
Transitory_Mists_I,1,Hapes,Generate_Force,1,
Transitory_Mists_I,2,,,,1
Transitory_Mists_I,3,,,,1
Transitory_Mists_I,4,,,,1
Transitory_Mists_I,5,,,,1
Transitory_Mists_I,6,,,,1
Transitory_Mists_II,1,Hapes,Generate_Force,1,
Transitory_Mists_II,2,,,,1
Transitory_Mists_II,3,,,,1
Transitory_Mists_II,4,,,,1
Transitory_Mists_II,5,,,,1
Transitory_Mists_II,6,,,,1
Transitory_Mists_III,1,Hapes,Generate_Force,1,
Transitory_Mists_III,2,,,,1
Transitory_Mists_III,3,,,,1
Transitory_Mists_III,4,,,,1
Transitory_Mists_III,5,,,,1
Transitory_Mists_III,6,,,,1
Traval_Pacor,1,Sector_Forces,Generate_Force,1,
Traval_Pacor,2,,,,1
Traval_Pacor,3,Empire,Generate_Force,1,
Traval_Pacor,4,,,,3
Traval_Pacor,5,,,,3
Traval_Pacor,6,,,,3
Trian,1,Independent_Forces,Generate_Force,1,
Trian,2,,,,1
Trian,3,,,,1
Trian,4,,,,1
Trian,5,,,,1
Trian,6,,,,1
Triton,1,Independent_Forces,Generate_Force,1,
Triton,2,Rebel,Generate_Force,1,
Triton,3,,,,2
Triton,4,,,,2
Triton,5,,,,2
Triton,6,Empire,Generate_Force,1,
Troukree,1,Independent_Forces,Generate_Force,1,
Troukree,2,,,,1
Troukree,3,,,,1
Troukree,4,,,,1
Troukree,5,,,,1
Troukree,6,,,,1
Tulpaa,1,Independent_Forces,Generate_Force,1,
Tulpaa,2,,,,1
Tulpaa,3,,,,1
Tulpaa,4,,,,1
Tulpaa,5,,,,1
Tulpaa,6,,,,1
Tund,1,Independent_Forces,Generate_Force,1,
Tund,2,,,,1
Tund,3,,,,1
Tund,4,,,,1
Tund,5,,,,1
Tund,6,,,,1
Turak,1,Sector_Forces,Generate_Force,1,
Turak,2,,,,1
Turak,3,Empire,Generate_Force,1,
Turak,4,,,,3
Turak,5,,,,3
Turak,6,,,,3
Turcan,1,Sector_Forces,Generate_Force,1,
Turcan,2,,,,1
Turcan,3,Empire,Generate_Force,1,
Turcan,4,,,,3
Turcan,5,,,,3
Turcan,6,,,,3
Turkana,1,Sector_Forces,Generate_Force,1,
Turkana,2,Commerce_Guild,Generate_Force,1,
Turkana,3,Rebel,Generate_Force,1,
Turkana,4,,,,3
Turkana,5,,,,3
Turkana,6,,,,3
Tuskens_Eye,1,Killiks,Generate_Force,1,
Tuskens_Eye,2,,,,1
Tuskens_Eye,3,,,,1
Tuskens_Eye,4,,,,1
Tuskens_Eye,5,,,,1
Tuskens_Eye,6,,,,1
Tyan,1,Sector_Forces,Generate_Force,1,
Tyan,2,,,,1
Tyan,3,Empire,Generate_Force,1,
Tyan,4,,,,3
Tyan,5,,,,3
Tyan,6,,,,3
Tynna,1,Sector_Forces,Generate_Force,1,
Tynna,2,Rebel,Generate_Force,1,
Tynna,3,,,,2
Tynna,4,,,,2
Tynna,5,Empire,Generate_Force,1,
Tynna,6,,,,5
Tythe,1,Sector_Forces,Generate_Force,1,
Tythe,2,Empire,Generate_Force,1,
Tythe,3,,,,2
Tythe,4,,,,2
Tythe,5,Rebel,Generate_Force,1,
Tythe,6,,,,2
Tython,2,Empire,Generate_Force,1,
Tython,3,,,,2
Tython,4,,,,2
Tython,5,,,,2
Tython,6,,,,2
Ubrikkia,1,Hutt_Cartels,Generate_Force,1,
Ubrikkia,2,,,,1
Ubrikkia,3,,,,1
Ubrikkia,4,,,,1
Ubrikkia,5,,,,1
Ubrikkia,6,,,,1
Udray,1,Sector_Forces,Generate_Force,1,
Udray,2,,,,1
Udray,3,Empire,Generate_Force,1,
Udray,4,,,,3
Udray,5,,,,3
Udray,6,,,,3
Ukio,1,Sector_Forces,Generate_Force,1,
Ukio,2,Rebel,Generate_Force,1,
Ukio,3,,,,2
Ukio,4,,,,2
Ukio,5,,,,2
Ukio,6,Empire,Generate_Force,1,
Ulda_Frav,1,Hutt_Cartels,Generate_Force,1,
Ulda_Frav,2,,,,1
Ulda_Frav,3,Rebel,Generate_Force,1,
Ulda_Frav,4,,,,3
Ulda_Frav,5,,,,3
Ulda_Frav,6,,,,1
Ulicia,1,Sector_Forces,Generate_Force,1,
Ulicia,2,,,,1
Ulicia,3,Rebel,Generate_Force,1,
Ulicia,4,,,,3
Ulicia,5,,,,3
Ulicia,6,Corporate_Sector,Generate_Force,1,
Umarenk,1,Independent_Forces,Generate_Force,1,
Umarenk,2,,,,1
Umarenk,3,,,,1
Umarenk,4,,,,1
Umarenk,5,,,,1
Umarenk,6,,,,1
Umbara,1,Sector_Forces,Generate_Force,1,
Umbara,2,,,,1
Umbara,3,Rebel,Generate_Force,1,
Umbara,4,Empire,Generate_Force,1,
Umbara,5,,,,4
Umbara,6,,,,4
Utapau,1,Independent_Forces,Generate_Force,1,
Utapau,2,,,,1
Utapau,3,,,,1
Utapau,4,Rebel,Generate_Force,1,
Utapau,5,,,,4
Utapau,6,Empire,Generate_Force,1,
Utegetu_Nebula,1,Killiks,Generate_Force,1,
Utegetu_Nebula,2,,,,1
Utegetu_Nebula,3,,,,1
Utegetu_Nebula,4,,,,1
Utegetu_Nebula,5,,,,1
Utegetu_Nebula,6,,,,1
Vagar_Praxut,1,Independent_Forces,Generate_Force,1,
Vagar_Praxut,2,,,,1
Vagar_Praxut,3,,,,1
Vagar_Praxut,4,,,,1
Vagar_Praxut,5,,,,1
Vagar_Praxut,6,,,,1
Vaklin,1,Sector_Forces,Generate_Force,1,
Vaklin,2,,,,1
Vaklin,3,Empire,Generate_Force,1,
Vaklin,4,,,,3
Vaklin,5,,,,3
Vaklin,6,,,,3
Valahari,1,Independent_Forces,Generate_Force,1,
Valahari,2,Rebel,Generate_Force,1,
Valahari,3,,,,1
Valahari,4,,,,1
Valahari,5,,,,1
Valahari,6,,,,1
Valc,1,Sector_Forces,Generate_Force,1,
Valc,2,,,,1
Valc,3,Empire,Generate_Force,1,
Valc,4,,,,3
Valc,5,,,,3
Valc,6,,,,3
Vanquo,1,Sector_Forces,Generate_Force,1,
Vanquo,2,,,,1
Vanquo,3,Empire,Generate_Force,1,
Vanquo,4,,,,3
Vanquo,5,,,,3
Vanquo,6,,,,3
Varada,1,Sector_Forces,Generate_Force,1,
Varada,2,Rebel,Generate_Force,1,
Varada,3,,,,2
Varada,4,,,,2
Varada,5,,,,2
Varada,6,Empire,Generate_Force,1,
Vassek,2,Rebel,Generate_Force,1,
Vassek,3,Rebel,Generate_Force,1,
Vassek,4,Rebel,Generate_Force,1,
Vassek,5,Rebel,Generate_Force,1,
Veccacopia,1,Empire,Generate_Force,1,
Veccacopia,2,,,,1
Veccacopia,3,,,,1
Veccacopia,4,,,,1
Veccacopia,5,,,,1
Veccacopia,6,,,,1
Vena,1,Sector_Forces,Generate_Force,1,
Vena,2,,,,1
Vena,3,Empire,Generate_Force,1,
Vena,4,,,,3
Vena,5,,,,3
Vena,6,,,,3
Vento,1,Sector_Forces,Generate_Force,1,
Vento,2,,,,1
Vento,3,Empire,Generate_Force,1,
Vento,4,,,,3
Vento,5,,,,3
Vento,6,,,,3
Verdanth,1,Sector_Forces,Generate_Force,1,
Verdanth,2,Rebel,Generate_Force,1,
Verdanth,3,,,,2
Verdanth,4,Empire,Generate_Force,1,
Verdanth,5,,,,4
Verdanth,6,,,,4
Vergesso,1,Sector_Forces,Generate_Force,1,
Vergesso,2,,,,1
Vergesso,3,Empire,Generate_Force,1,
Vergesso,4,,,,3
Vergesso,5,,,,3
Vergesso,6,,,,3
Veroleem,1,Independent_Forces,Generate_Force,1,
Veroleem,2,,,,1
Veroleem,3,,,,1
Veroleem,4,,,,1
Veroleem,5,,,,1
Veroleem,6,,,,1
Vjun,1,Independent_Forces,Generate_Force,1,
Vjun,2,,,,1
Vjun,3,Rebel,Generate_Force,1,
Vjun,4,,,,3
Vjun,5,Empire,Generate_Force,1,
Vjun,6,,,,5
Volik,1,Independent_Forces,Generate_Force,1,
Volik,2,,,,1
Volik,3,,,,1
Volik,4,,,,1
Volik,5,,,,1
Volik,6,,,,1
Vondarc,1,Sector_Forces,Generate_Force,1,
Vondarc,2,Rebel,Generate_Force,1,
Vondarc,3,,,,2
Vondarc,4,,,,2
Vondarc,5,Empire,Generate_Force,1,
Vondarc,6,,,,5
Vorpaya,1,Mandalorians,Generate_Force,1,
Vorpaya,2,,,,1
Vorpaya,3,,,,1
Vorpaya,4,,,,1
Vorpaya,5,,,,1
Vorpaya,6,,,,1
Vortex,1,Sector_Forces,Generate_Force,1,
Vortex,2,,,,1
Vortex,3,Empire,Generate_Force,1,
Vortex,4,,,,3
Vortex,5,,,,3
Vortex,6,,,,3
Vorzyd,1,Sector_Forces,Generate_Force,1,
Vorzyd,2,,,,1
Vorzyd,3,Rebel,Generate_Force,1,
Vorzyd,4,,,,3
Vorzyd,5,,,,3
Vorzyd,6,Empire,Generate_Force,1,
Vrosynri,1,Sector_Forces,Generate_Force,1,
Vrosynri,2,Rebel,Generate_Force,1,
Vrosynri,3,,,,2
Vrosynri,4,,,,2
Vrosynri,5,Empire,Generate_Force,1,
Vrosynri,6,,,,5
Vulpter,1,Trade_Federation,Generate_Force,1,
Vulpter,2,Rebel,Generate_Force,1,
Vulpter,3,,,,2
Vulpter,4,,,,2
Vulpter,5,,,,2
Vulpter,6,Empire,Generate_Force,1,
VunHanna,1,Independent_Forces,Generate_Force,1,
VunHanna,2,,,,1
VunHanna,3,,,,1
VunHanna,4,,,,1
VunHanna,5,,,,1
VunHanna,6,,,,1
Wayland,1,Sector_Forces,Generate_Force,1,
Wayland,2,Rebel,Generate_Force,1,
Wayland,3,Empire,Generate_Force,1,
Wayland,4,,,,2
Wayland,5,,,,3
Wayland,6,,,,3
Wistril,1,Sector_Forces,Generate_Force,1,
Wistril,2,,,,1
Wistril,3,Empire,Generate_Force,1,
Wistril,4,,,,3
Wistril,5,,,,3
Wistril,6,,,,3
Woostri,1,Sector_Forces,Generate_Force,1,
Woostri,2,Techno_Union,Generate_Force,1,
Woostri,3,Rebel,Generate_Force,1,
Woostri,4,,,,3
Woostri,5,Empire,Generate_Force,1,
Woostri,6,,,,5
Woteba,1,Killiks,Generate_Force,1,
Woteba,2,,,,1
Woteba,3,,,,1
Woteba,4,,,,1
Woteba,5,,,,1
Woteba,6,,,,1
Wroona,1,Techno_Union,Generate_Force,1,
Wroona,2,Rebel,Generate_Force,1,
Wroona,3,,,,2
Wroona,4,,,,2
Wroona,5,Empire,Generate_Force,1,
Wroona,6,,,,5
Wurrif,1,Ssi-Ruuk,Generate_Force,1,
Wurrif,2,,,,1
Wurrif,3,,,,1
Wurrif,4,,,,1
Wurrif,5,,,,1
Wurrif,6,,,,1
Xa_Fel,1,Empire,Generate_Force,1,
Xa_Fel,2,,,,1
Xa_Fel,3,,,,1
Xa_Fel,4,,,,1
Xa_Fel,5,,,,1
Xa_Fel,6,,,,1
Xagobah,1,Sector_Forces,Generate_Force,1,
Xagobah,2,,,,1
Xagobah,3,Rebel,Generate_Force,1,
Xagobah,4,,,,3
Xagobah,5,Empire,Generate_Force,1,
Xagobah,6,,,,5
Xeron,1,Techno_Union,Generate_Force,1,
Xeron,2,,,,1
Xeron,3,Rebel,Generate_Force,1,
Xeron,4,,,,3
Xeron,5,,,,3
Xeron,6,Empire,Generate_Force,1,
Xo,1,Independent_Forces,Generate_Force,1,
Xo,2,,,,1
Xo,3,,,,1
Xo,4,,,,1
Xo,5,,,,1
Xo,6,,,,1
Xolu,1,Hutt_Cartels,Generate_Force,1,
Xolu,2,,,,1
Xolu,3,,,,1
Xolu,4,,,,1
Xolu,5,,,,1
Xolu,6,,,,1
Xuaquarres,1,Empire,Generate_Force,1,
Xuaquarres,2,,,,1
Xuaquarres,3,,,,1
Xuaquarres,4,,,,1
Xuaquarres,5,,,,1
Xuaquarres,6,,,,1
Yaga_Minor,1,Empire,Generate_Force,1,
Yaga_Minor,2,,,,1
Yaga_Minor,3,,,,1
Yaga_Minor,4,,,,1
Yaga_Minor,5,,,,1
Yaga_Minor,6,,,,1
YagDhul,1,Independent_Forces,Generate_Force,1,
YagDhul,2,Rebel,Generate_Force,1,
YagDhul,3,,,,2
YagDhul,4,,,,2
YagDhul,5,,,,2
YagDhul,6,Empire,Generate_Force,1,
Yashuvhu,1,Independent_Forces,Generate_Force,1,
Yashuvhu,2,,,,1
Yashuvhu,3,,,,1
Yashuvhu,4,,,,1
Yashuvhu,5,,,,1
Yashuvhu,6,,,,1
Yavin,2,Rebel,Generate_Force,1,
Yavin,3,,,,2
Yavin,4,,,,2
Yavin,5,,,,2
Yavin,6,,,,2
Yinchorr,1,Independent_Forces,Generate_Force,1,
Yinchorr,2,Empire,Generate_Force,1,
Yinchorr,3,,,,2
Yinchorr,4,,,,2
Yinchorr,5,,,,2
Yinchorr,6,,,,2
Ylesia,1,Hutt_Cartels,Generate_Force,1,
Ylesia,2,,,,1
Ylesia,3,,,,1
Ylesia,4,,,,1
Ylesia,5,,,,1
Ylesia,6,,,,1
Yoggoy,1,Killiks,Generate_Force,1,
Yoggoy,2,,,,1
Yoggoy,3,,,,1
Yoggoy,4,,,,1
Yoggoy,5,,,,1
Yoggoy,6,,,,1
Zakuul,1,Rebel,Generate_Force,1,
Zakuul,2,,,,1
Zakuul,3,,,,1
Zakuul,4,,,,1
Zakuul,5,,,,1
Zakuul,6,Independent_Forces,Generate_Force,1,
Zanbar,1,Mandalorians,Generate_Force,1,
Zanbar,2,,,,1
Zanbar,3,,,,1
Zanbar,4,,,,1
Zanbar,5,Rebel,Generate_Force,1,
Zanbar,6,Empire,Generate_Force,1,
Zeltros,1,Sector_Forces,Generate_Force,1,
Zeltros,2,,,,1
Zeltros,3,,,,1
Zeltros,4,,,,1
Zeltros,5,,,,1
Zeltros,6,,,,1
Zfell,1,Independent_Forces,Generate_Force,1,
Zfell,2,,,,1
Zfell,3,,,,1
Zfell,4,,,,1
Zfell,5,,,,1
Zfell,6,,,,1
Zolan,1,Independent_Forces,Generate_Force,1,
Zolan,2,Sector_Forces,Generate_Force,1,
Zolan,3,Rebel,Generate_Force,1,
Zolan,4,,,,3
Zolan,5,,,,1
Zolan,6,,,,1
Zonama,1,Independent_Forces,Generate_Force,1,
Zonama,2,,,,1
Zonama,3,,,,1
Zonama,4,,,,1
Zonama,5,,,,1
Zonama,6,,,,1
Zonama_30BBY,1,Independent_Forces,Generate_Force,1,
Zongorlu,1,Sector_Forces,Generate_Force,1,
Zongorlu,2,,,,1
Zongorlu,3,,,,1
Zongorlu,4,,,,1
Zongorlu,5,,,,1
Zongorlu,6,,,,1
Zosha,1,Independent_Forces,Generate_Force,1,
Zosha,2,,,,1
Zosha,3,,,,1
Zosha,4,,,,1
Zosha,5,,,,1
Zosha,6,,,,1
Zygerria,1,Independent_Forces,Generate_Force,1,
Zygerria,2,Rebel,Generate_Force,1,
Zygerria,3,,,,2
Zygerria,4,,,,2
Zygerria,5,,,,2
Zygerria,6,,,,2
